id_hecho,localidad_id,anio,mes,fecha_hecho,hora_hecho,tipo_lugar,tipo_lugar_otro,tipo_lugar_ampliado,motivo_origen_registro,motivo_origen_registro_otro
16342,170.0,2018,12,2018-12-05,20:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16343,180.0,2018,12,2018-12-15,08:30:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16344,170.0,2018,12,2018-12-25,00:40:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16345,170.0,2018,12,2018-12-29,16:55:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
16346,180.0,2018,12,2018-12-31,20:15:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
16347,270.0,2018,12,2018-12-01,00:10:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
16348,270.0,2018,12,2018-12-02,23:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16349,270.0,2018,12,2018-12-04,17:45:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
16350,270.0,2018,12,2018-12-08,12:40:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16351,270.0,2018,12,2018-12-09,12:30:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16352,270.0,2018,12,2018-12-10,22:00:00,Otro lugar,No especificado,Canchas/club,Intervención policial,No especificado
16353,270.0,2018,12,2018-12-12,05:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16354,270.0,2018,12,2018-12-14,09:50:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
16355,270.0,2018,12,2018-12-16,09:15:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
16356,270.0,2018,12,2018-12-16,11:00:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
16357,310.0,2018,12,2018-12-18,03:30:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
16358,270.0,2018,12,2018-12-18,21:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16359,270.0,2018,12,2018-12-21,12:30:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16360,310.0,2018,12,2018-12-22,15:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16361,270.0,2018,12,2018-12-29,19:20:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16362,270.0,2018,12,2018-12-31,22:30:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16363,230.0,2018,12,2018-12-09,02:40:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16364,310.0,2018,12,2018-12-11,15:50:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16365,230.0,2018,12,2018-12-23,03:30:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16366,180.0,2018,12,2018-12-09,12:10:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
16367,30.0,2018,12,2018-12-13,22:40:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
16368,120.0,2018,12,2018-12-21,11:40:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16369,50.0,2018,12,2018-12-16,08:00:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
16370,50.0,2018,12,2018-12-25,00:00:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
16371,20.0,2018,12,2018-12-03,23:00:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
16373,21020.0,2018,6,2018-06-30,20:50:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
16374,21020.0,2018,6,2018-06-25,22:00:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
16375,21020.0,2018,6,2018-06-10,06:10:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16376,20.0,2018,12,2018-12-02,10:00:00,Otro lugar,No especificado,Hotel/Motel/Hospedaje temporario,Orden judicial,No especificado
16377,10.0,2018,12,2018-12-20,03:30:00,Otro lugar,No especificado,Establecimiento de salud,Intervención policial,No especificado
16378,10.0,2018,9,2018-09-05,20:15:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
16379,60.0,2018,11,2018-11-04,22:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16380,70.0,2018,11,2018-11-21,07:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16381,60.0,2018,11,2018-11-03,00:50:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16382,60.0,2018,12,2018-12-25,21:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16383,60.0,2018,12,2018-12-18,18:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16384,10.0,2018,12,2018-12-06,17:02:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
16385,30.0,2018,12,2018-12-31,18:00:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
16386,10.0,2018,12,2018-12-02,08:30:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16387,70.0,2018,12,2018-12-06,14:45:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16388,10.0,2018,12,2018-12-29,00:20:00,Otro lugar,No especificado,Campo/descampado/zona rural,Intervención policial,No especificado
16389,160.0,2018,12,2018-12-30,23:20:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16390,160.0,2018,12,2018-12-02,16:45:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
16397,50.0,2019,1,2019-01-01,15:31:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
16398,140.0,2019,1,2019-01-11,02:29:00,Domicilio particular,No especificado,Domicilio particular,Denuncia particular,No especificado
16399,50.0,2019,1,2019-01-20,00:49:00,Domicilio particular,No especificado,Domicilio particular,Denuncia particular,No especificado
16400,70.0,2018,12,2018-12-21,13:00:00,Domicilio particular,No especificado,Domicilio particular,Denuncia particular,No especificado
16401,20.0,2019,1,2019-01-26,19:00:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
16402,10.0,2019,1,2019-01-26,04:04:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
16403,105030.0,2018,7,2018-07-14,19:15:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
16404,140020.0,2018,7,2018-07-16,14:30:00,Cárcel o comisaría,No especificado,Cárcel o comisaría,Intervención policial,No especificado
16405,60.0,2019,1,2019-01-29,11:00:00,Otro lugar,No especificado,Establecimiento zona rural,Denuncia particular,No especificado
16406,30.0,2018,12,2018-12-25,06:55:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
16407,60.0,2019,1,2019-01-28,21:37:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
16408,20.0,2019,1,2019-01-01,06:00:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
16409,40.0,2019,1,2019-01-01,06:10:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16410,20.0,2019,1,2019-01-01,06:10:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
16411,20.0,2019,1,2019-01-02,00:00:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
16412,40.0,2019,1,2019-01-21,00:01:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
16413,40.0,2018,12,2018-12-21,16:00:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
16414,40.0,2018,12,2018-12-25,08:00:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
16415,20.0,2018,12,2018-12-10,21:00:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
16416,20.0,2018,12,2018-12-11,00:00:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
16420,50.0,2019,2,2019-02-05,02:19:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
16421,70.0,2019,2,2019-02-09,02:40:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
16422,20.0,2019,2,2019-02-09,20:13:00,Comercio,No especificado,Comercio,Denuncia particular,No especificado
16423,,2019,1,2019-01-25,00:30:00,Cárcel o comisaría,No especificado,Cárcel o comisaría,Orden judicial,No especificado
16424,10.0,2019,1,2019-01-01,12:00:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
16425,30.0,2018,12,2018-12-26,18:20:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
16426,40.0,2019,1,2019-01-18,19:40:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16427,20.0,2019,1,2019-01-28,03:00:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
16428,10.0,2018,12,2018-12-16,21:00:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
16429,10.0,2018,12,2018-12-30,08:50:00,Cárcel o comisaría,No especificado,Cárcel o comisaría,Denuncia particular,No especificado
16430,10.0,2018,12,2018-12-09,02:10:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
16431,60.0,2018,12,2018-12-26,22:30:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
16432,60.0,2018,12,2018-12-02,00:35:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
16433,60.0,2018,12,2018-12-01,23:55:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
16434,60.0,2018,12,2018-12-06,15:20:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
16435,40.0,2018,11,2018-11-11,19:18:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
16436,20.0,2019,1,2019-01-17,22:10:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
16437,30.0,2019,1,2019-01-01,10:10:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16438,160.0,2018,12,2018-12-30,05:15:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16439,10.0,2019,1,2019-01-20,18:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16440,60.0,2019,1,2019-01-01,20:00:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
16441,60.0,2019,1,2019-01-27,02:00:00,Domicilio particular,No especificado,Domicilio particular,Denuncia particular,No especificado
16442,60.0,2019,1,2019-01-08,22:40:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
16443,50.0,2018,11,2018-11-10,00:00:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
16444,40.0,2018,11,2018-11-11,20:30:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
16445,50.0,2018,12,2018-12-01,11:23:00,Otro lugar,No especificado,Campo/descampado/zona rural,Intervención policial,No especificado
16446,180.0,2019,1,2019-01-05,07:15:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16447,170.0,2019,1,2019-01-22,15:40:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16448,170.0,2019,1,2019-01-27,07:05:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16449,170.0,2019,1,2019-01-29,00:50:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16450,60.0,2019,1,2019-01-24,10:25:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
16451,50.0,2019,1,2019-01-13,10:00:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
16452,170.0,2019,1,2019-01-29,19:06:00,Otro lugar,No especificado,Casa/edificio abandonado/Obra en construcción,Intervención policial,No especificado
16453,130.0,2019,1,2019-01-15,16:50:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
16454,90.0,2019,1,2019-01-30,00:45:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16455,130.0,2019,1,2019-01-19,01:10:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16456,130.0,2019,1,2019-01-25,00:30:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16457,20.0,2019,1,2019-01-28,22:20:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16458,20.0,2019,1,2019-01-29,12:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16459,270.0,2019,1,2019-01-02,15:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16460,270.0,2019,1,2019-01-04,07:30:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16461,270.0,2019,1,2019-01-10,22:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16462,270.0,2019,1,2019-01-16,01:45:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16463,210.0,2019,1,2019-01-17,21:30:00,Interior de rodados,No especificado,Interior de rodados,Intervención policial,No especificado
16464,270.0,2019,1,2019-01-19,04:05:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16465,310.0,2019,1,2019-01-19,05:45:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16466,270.0,2019,1,2019-01-22,15:35:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
16467,270.0,2019,1,2019-01-24,22:15:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16468,270.0,2019,1,2019-01-30,23:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16469,270.0,2019,1,2019-01-26,03:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
16477,100.0,2019,2,2019-02-17,05:32:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
16478,50.0,2019,2,2019-02-20,22:01:00,Domicilio particular,No especificado,Domicilio particular,Denuncia particular,No especificado
16479,50.0,2019,2,2019-02-22,21:48:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
16480,90.0,2019,2,2019-02-24,06:48:00,Comercio,No especificado,Comercio,Denuncia particular,No especificado
